Auction Time,Edge Label,Good,Fisher Prices,New Prices,Capacity
21,e826,"V007_36_arr, V007_36",0.0,0.0,1.0
21,e827,"V007_37, V007_37_dep",0.0,0.0,2.0
21,e828,"V007_37, V007_38",0.0,0.0,8.0
21,e829,"V006_36_arr, V006_36",0.0,0.0,1.0
21,e830,"V006_37, V006_37_dep",0.0,0.0,4.0
21,e831,"V006_37, V006_38",0.0,0.0,8.0
21,e832,"V005_36_dep, V003_60_arr",0.0,0.0,4.0
21,e833,"V005_36_dep, V004_64_arr",0.0,0.0,5.0
21,e834,"V005_36_arr, V005_36",0.0,0.0,3.0
21,e835,"V005_37, V005_37_dep",0.0,0.0,2.0
21,e836,"V005_37, V005_38",0.0,0.0,6.0
21,e837,"V004_36_dep, V002_45_arr",0.0,0.0,2.0
21,e838,"V004_36_arr, V004_36",0.0,0.0,1.0
21,e839,"V004_37, V004_37_dep",0.0,0.0,5.0
21,e840,"V004_37, V004_38",0.0,0.0,7.0
21,e841,"V002_37_dep, V006_61_arr",0.0,0.0,3.0
21,e842,"V002_37_arr, V002_37",0.0,0.0,1.0
21,e843,"V002_38, V002_38_dep",0.0,0.0,5.0
21,e844,"V002_38, V002_39",0.0,0.0,7.0
21,e845,"V003_37_dep, V007_81_arr",0.0,0.0,5.0
21,e846,"V003_37_arr, V003_37",0.0,0.0,2.0
21,e847,"V003_38, V003_38_dep",0.0,0.0,1.0
21,e848,"V003_38, V003_39",0.0,0.0,7.0
21,e849,"V007_37_arr, V007_37",0.0,0.0,1.0
21,e850,"V007_38, V007_38_dep",0.0,0.0,2.0
21,e851,"V007_38, V007_39",0.0,0.0,8.0
21,e852,"V006_37_arr, V006_37",0.0,0.0,1.0
21,e853,"V006_38, V006_38_dep",0.0,0.0,4.0
21,e854,"V006_38, V006_39",0.0,0.0,8.0
21,e855,"V005_37_dep, V003_61_arr",0.0,0.0,4.0
21,e856,"V005_37_dep, V004_65_arr",0.0,0.0,5.0
21,e857,"V005_37_arr, V005_37",0.0,0.0,3.0
21,e858,"V005_38, V005_38_dep",0.0,0.0,2.0
21,e859,"V005_38, V005_39",0.0,0.0,6.0
21,e860,"V004_37_dep, V002_46_arr",0.0,0.0,2.0
21,e861,"V004_37_arr, V004_37",0.0,0.0,1.0
21,e862,"V004_38, V004_38_dep",0.0,0.0,5.0
21,e863,"V004_38, V004_39",0.0,0.0,7.0
21,e864,"V002_38_dep, V006_62_arr",0.0,0.0,3.0
21,e865,"V002_38_arr, V002_38",0.0,0.0,1.0
21,e866,"V002_39, V002_39_dep",0.0,0.0,5.0
21,e867,"V002_39, V002_40",0.0,0.0,7.0
21,e868,"V003_38_dep, V007_82_arr",0.0,0.0,5.0
21,e869,"V003_38_arr, V003_38",0.0,0.0,2.0
21,e870,"V003_39, V003_39_dep",5.293661558030336,5.293661558030336,1.0
21,e871,"V003_39, V003_40",0.0,0.0,7.0
21,e872,"V007_38_arr, V007_38",0.0,0.0,1.0
21,e873,"V007_39, V007_39_dep",0.0,0.0,2.0
21,e874,"V007_39, V007_40",0.0,0.0,8.0
21,e875,"V006_38_arr, V006_38",0.0,0.0,1.0
21,e876,"V006_39, V006_39_dep",0.0,0.0,4.0
21,e877,"V006_39, V006_40",0.0,0.0,8.0
21,e878,"V005_38_dep, V003_62_arr",0.0,0.0,4.0
21,e879,"V005_38_dep, V004_66_arr",0.0,0.0,5.0
21,e880,"V005_38_arr, V005_38",0.0,0.0,3.0
21,e881,"V005_39, V005_39_dep",0.0,0.0,2.0
21,e882,"V005_39, V005_40",0.0,0.0,6.0
21,e883,"V004_38_dep, V002_47_arr",0.0,0.0,2.0
21,e884,"V004_38_arr, V004_38",0.0,0.0,1.0
21,e885,"V004_39, V004_39_dep",0.0,0.0,5.0
21,e886,"V004_39, V004_40",0.0,0.0,7.0
21,e887,"V002_39_dep, V006_63_arr",0.0,0.0,3.0
21,e888,"V002_39_arr, V002_39",0.0,0.0,1.0
21,e889,"V002_40, V002_40_dep",0.0,0.0,5.0
21,e890,"V002_40, V002_41",0.0,0.0,7.0
21,e891,"V003_39_dep, V007_83_arr",0.0,0.0,5.0
21,e892,"V003_39_arr, V003_39",0.0,0.0,2.0
21,e893,"V003_40, V003_40_dep",0.0,0.0,1.0
21,e894,"V003_40, V003_41",0.0,0.0,7.0
21,e895,"V007_39_arr, V007_39",0.0,0.0,1.0
21,e896,"V007_40, V007_40_dep",0.0,0.0,2.0
21,e897,"V007_40, V007_41",0.0,0.0,8.0
21,e898,"V006_39_arr, V006_39",0.0,0.0,1.0
21,e899,"V006_40, V006_40_dep",0.0,0.0,4.0
21,e900,"V006_40, V006_41",0.0,0.0,8.0
21,e901,"V005_39_dep, V003_63_arr",0.0,0.0,4.0
21,e902,"V005_39_dep, V004_67_arr",0.0,0.0,5.0
21,e903,"V005_39_arr, V005_39",0.0,0.0,3.0
21,e904,"V005_40, V005_40_dep",0.0,0.0,2.0
21,e905,"V005_40, V005_41",0.0,0.0,6.0
21,e906,"V004_39_dep, V002_48_arr",0.0,0.0,2.0
21,e907,"V004_39_arr, V004_39",0.0,0.0,1.0
21,e908,"V004_40, V004_40_dep",0.0,0.0,5.0
21,e909,"V004_40, V004_41",0.0,0.0,7.0
21,e910,"V002_40_dep, V006_64_arr",0.0,0.0,3.0
21,e911,"V002_40_arr, V002_40",0.0,0.0,1.0
21,e912,"V002_41, V002_41_dep",0.0,0.0,5.0
21,e913,"V002_41, V002_42",0.0,0.0,7.0
21,e914,"V003_40_dep, V007_84_arr",0.0,0.0,5.0
21,e915,"V003_40_arr, V003_40",0.0,0.0,2.0
21,e916,"V003_41, V003_41_dep",0.0,0.0,1.0
21,e917,"V003_41, V003_42",0.0,0.0,7.0
21,e918,"V007_40_arr, V007_40",0.0,0.0,1.0
21,e919,"V007_41, V007_41_dep",0.0,0.0,2.0
21,e920,"V007_41, V007_42",0.0,0.0,8.0
21,e921,"V006_40_arr, V006_40",0.0,0.0,1.0
21,e922,"V006_41, V006_41_dep",0.0,0.0,4.0
21,e923,"V006_41, V006_42",0.0,0.0,8.0
21,e924,"V005_40_dep, V003_64_arr",0.0,0.0,4.0
21,e925,"V005_40_dep, V004_68_arr",0.0,0.0,5.0
21,e926,"V005_40_arr, V005_40",0.0,0.0,3.0
21,e927,"V005_41, V005_41_dep",0.0,0.0,2.0
21,e928,"V005_41, V005_42",0.0,0.0,6.0
21,e929,"V004_40_dep, V002_49_arr",0.0,0.0,2.0
21,e930,"V004_40_arr, V004_40",0.0,0.0,1.0
21,e931,"V004_41, V004_41_dep",0.0,0.0,5.0
21,e932,"V004_41, V004_42",0.0,0.0,7.0
21,e933,"V002_41_dep, V006_65_arr",0.0,0.0,3.0
21,e934,"V002_41_arr, V002_41",0.0,0.0,1.0
21,e935,"V002_42, V002_42_dep",0.0,0.0,5.0
21,e936,"V002_42, V002_43",0.0,0.0,7.0
21,e937,"V003_41_dep, V007_85_arr",0.0,0.0,5.0
21,e938,"V003_41_arr, V003_41",0.0,0.0,2.0
21,e939,"V003_42, V003_42_dep",0.20970401202649025,0.20970401202649025,1.0
21,e940,"V003_42, V003_43",0.0,0.0,7.0
21,e941,"V007_41_arr, V007_41",0.0,0.0,1.0
21,e942,"V007_42, V007_42_dep",0.0,0.0,2.0
21,e943,"V007_42, V007_43",0.0,0.0,8.0
21,e944,"V006_41_arr, V006_41",0.0,0.0,1.0
21,e945,"V006_42, V006_42_dep",0.0,0.0,4.0
21,e946,"V006_42, V006_43",0.0,0.0,8.0
21,e947,"V005_41_dep, V003_65_arr",0.0,0.0,4.0
21,e948,"V005_41_dep, V004_69_arr",0.0,0.0,5.0
21,e949,"V005_41_arr, V005_41",0.0,0.0,3.0
21,e950,"V005_42, V005_42_dep",0.0,0.0,2.0
21,e951,"V005_42, V005_43",0.0,0.0,6.0
21,e952,"V004_41_dep, V002_50_arr",0.0,0.0,2.0
21,e953,"V004_41_arr, V004_41",0.0,0.0,1.0
21,e954,"V004_42, V004_42_dep",0.0,0.0,5.0
21,e955,"V004_42, V004_43",0.0,0.0,7.0
21,e956,"V002_42_dep, V006_66_arr",0.0,0.0,3.0
21,e957,"V002_42_arr, V002_42",0.0,0.0,1.0
21,e958,"V002_43, V002_43_dep",0.0,0.0,5.0
21,e959,"V002_43, V002_44",0.0,0.0,7.0
21,e960,"V003_42_dep, V007_86_arr",0.0,0.0,5.0
21,e961,"V003_42_arr, V003_42",0.0,0.0,2.0
21,e962,"V003_43, V003_43_dep",0.0,0.0,1.0
21,e963,"V003_43, V003_44",0.0,0.0,7.0
21,e964,"V007_42_arr, V007_42",0.0,0.0,1.0
21,e965,"V007_43, V007_43_dep",0.0,0.0,2.0
21,e966,"V007_43, V007_44",0.0,0.0,8.0
21,e967,"V006_42_arr, V006_42",0.0,0.0,1.0
21,e968,"V006_43, V006_43_dep",0.0,0.0,4.0
21,e969,"V006_43, V006_44",0.0,0.0,8.0
21,e970,"V005_42_dep, V003_66_arr",0.0,0.0,4.0
21,e971,"V005_42_dep, V004_70_arr",0.0,0.0,5.0
21,e972,"V005_42_arr, V005_42",0.0,0.0,3.0
21,e973,"V005_43, V005_43_dep",0.0,0.0,2.0
21,e974,"V005_43, V005_44",0.0,0.0,6.0
21,e975,"V004_42_dep, V002_51_arr",0.0,0.0,2.0
21,e976,"V004_42_arr, V004_42",0.0,0.0,1.0
21,e977,"V004_43, V004_43_dep",0.0,0.0,5.0
21,e978,"V004_43, V004_44",0.0,0.0,7.0
21,e979,"V002_43_dep, V006_67_arr",0.0,0.0,3.0
21,e980,"V002_43_arr, V002_43",0.0,0.0,1.0
21,e981,"V002_44, V002_44_dep",0.0,0.0,5.0
21,e982,"V002_44, V002_45",0.0,0.0,7.0
21,e983,"V003_43_dep, V007_87_arr",0.0,0.0,5.0
21,e984,"V003_43_arr, V003_43",0.0,0.0,2.0
21,e985,"V003_44, V003_44_dep",0.0,0.0,1.0
21,e986,"V003_44, V003_45",0.0,0.0,7.0
21,e987,"V007_43_arr, V007_43",0.0,0.0,1.0
21,e988,"V007_44, V007_44_dep",0.0,0.0,2.0
21,e989,"V007_44, V007_45",0.0,0.0,8.0
21,e990,"V006_43_arr, V006_43",0.0,0.0,1.0
21,e991,"V006_44, V006_44_dep",0.0,0.0,4.0
21,e992,"V006_44, V006_45",0.0,0.0,8.0
21,e993,"V005_43_dep, V003_67_arr",0.0,0.0,4.0
21,e994,"V005_43_dep, V004_71_arr",0.0,0.0,5.0
21,e995,"V005_43_arr, V005_43",0.0,0.0,3.0
21,e996,"V005_44, V005_44_dep",0.0,0.0,2.0
21,e997,"V005_44, V005_45",0.0,0.0,6.0
21,e998,"V004_43_dep, V002_52_arr",0.0,0.0,2.0
21,e999,"V004_43_arr, V004_43",0.0,0.0,1.0
21,e1000,"V004_44, V004_44_dep",0.0,0.0,5.0
21,e1001,"V004_44, V004_45",0.0,0.0,7.0
21,e1002,"V002_44_dep, V006_68_arr",0.0,0.0,3.0
21,e1003,"V002_44_arr, V002_44",10.010227093055814,10.010227093055814,1.0
21,e1004,"V002_45, V002_45_dep",0.0,0.0,5.0
21,e1005,"V002_45, V002_46",0.0,0.0,7.0
21,e1006,"V003_44_dep, V007_88_arr",0.0,0.0,5.0
21,e1007,"V003_44_arr, V003_44",0.0,0.0,2.0
21,e1008,"V003_45, V003_45_dep",0.0,0.0,1.0
21,e1009,"V003_45, V003_46",0.0,0.0,7.0
21,e1010,"V007_44_arr, V007_44",0.0,0.0,1.0
21,e1011,"V007_45, V007_45_dep",0.0,0.0,2.0
21,e1012,"V007_45, V007_46",0.0,0.0,8.0
21,e1013,"V006_44_arr, V006_44",0.0,0.0,1.0
21,e1014,"V006_45, V006_45_dep",0.0,0.0,4.0
21,e1015,"V006_45, V006_46",0.0,0.0,8.0
21,e1016,"V005_44_dep, V003_68_arr",0.0,0.0,4.0
21,e1017,"V005_44_dep, V004_72_arr",0.0,0.0,5.0
21,e1018,"V005_44_arr, V005_44",0.0,0.0,3.0
21,e1019,"V005_45, V005_45_dep",0.0,0.0,2.0
21,e1020,"V005_45, V005_46",0.0,0.0,6.0
21,e1021,"V004_44_dep, V002_53_arr",0.0,0.0,2.0
21,e1022,"V004_44_arr, V004_44",0.0,0.0,1.0
21,e1023,"V004_45, V004_45_dep",0.0,0.0,5.0
21,e1024,"V004_45, V004_46",0.0,0.0,7.0
21,e1025,"V002_45_dep, V006_69_arr",0.0,0.0,3.0
21,e1026,"V002_45_arr, V002_45",4.836513715678688,4.836513715678688,1.0
21,e1027,"V002_46, V002_46_dep",0.0,0.0,5.0
21,e1028,"V002_46, V002_47",0.0,0.0,7.0
21,e1029,"V003_45_dep, V007_89_arr",0.0,0.0,5.0
21,e1030,"V003_45_arr, V003_45",0.0,0.0,2.0
21,e1031,"V003_46, V003_46_dep",0.0,0.0,1.0
21,e1032,"V003_46, V003_47",0.0,0.0,7.0
21,e1033,"V007_45_arr, V007_45",0.0,0.0,1.0
21,e1034,"V007_46, V007_46_dep",0.0,0.0,2.0
21,e1035,"V007_46, V007_47",0.0,0.0,8.0
21,e1036,"V006_45_arr, V006_45",0.0,0.0,1.0
21,e1037,"V006_46, V006_46_dep",0.0,0.0,4.0
21,e1038,"V006_46, V006_47",0.0,0.0,8.0
21,e1039,"V005_45_dep, V003_69_arr",0.0,0.0,4.0
21,e1040,"V005_45_dep, V004_73_arr",0.0,0.0,5.0
21,e1041,"V005_45_arr, V005_45",0.0,0.0,3.0
21,e1042,"V005_46, V005_46_dep",0.0,0.0,2.0
21,e1043,"V005_46, V005_47",0.0,0.0,6.0
21,e1044,"V004_45_dep, V002_54_arr",0.0,0.0,2.0
21,e1045,"V004_45_arr, V004_45",0.0,0.0,1.0
21,e1046,"V004_46, V004_46_dep",0.0,0.0,5.0
21,e1047,"V004_46, V004_47",0.0,0.0,7.0
21,e1048,"V002_46_dep, V006_70_arr",0.0,0.0,3.0
21,e1049,"V002_46_arr, V002_46",1.3438358952191247,1.3438358952191247,1.0
21,e1050,"V002_47, V002_47_dep",0.0,0.0,5.0
21,e1051,"V002_47, V002_48",0.0,0.0,7.0
21,e1052,"V003_46_dep, V007_90_arr",0.0,0.0,5.0
21,e1053,"V003_46_arr, V003_46",0.0,0.0,2.0
21,e1054,"V003_47, V003_47_dep",0.0,0.0,1.0
21,e1055,"V003_47, V003_48",0.0,0.0,7.0
21,e1056,"V007_46_arr, V007_46",0.0,0.0,1.0
21,e1057,"V007_47, V007_47_dep",0.0,0.0,2.0
21,e1058,"V007_47, V007_48",0.0,0.0,8.0
21,e1059,"V006_46_arr, V006_46",0.0,0.0,1.0
21,e1060,"V006_47, V006_47_dep",0.0,0.0,4.0
21,e1061,"V006_47, V006_48",0.0,0.0,8.0
21,e1062,"V005_46_dep, V003_70_arr",0.0,0.0,4.0
21,e1063,"V005_46_dep, V004_74_arr",0.0,0.0,5.0
21,e1064,"V005_46_arr, V005_46",0.0,0.0,3.0
21,e1065,"V005_47, V005_47_dep",0.0,0.0,2.0
21,e1066,"V005_47, V005_48",0.0,0.0,6.0
21,e1067,"V004_46_dep, V002_55_arr",0.0,0.0,2.0
21,e1068,"V004_46_arr, V004_46",0.0,0.0,1.0
21,e1069,"V004_47, V004_47_dep",0.0,0.0,5.0
21,e1070,"V004_47, V004_48",0.0,0.0,7.0
21,e1071,"V002_47_dep, V006_71_arr",0.0,0.0,3.0
21,e1072,"V002_47_arr, V002_47",0.0,0.0,1.0
21,e1073,"V002_48, V002_48_dep",0.0,0.0,5.0
21,e1074,"V002_48, V002_49",0.0,0.0,7.0
21,e1075,"V003_47_dep, V007_91_arr",0.0,0.0,5.0
21,e1076,"V003_47_arr, V003_47",0.0,0.0,2.0
21,e1077,"V003_48, V003_48_dep",0.0,0.0,1.0
21,e1078,"V003_48, V003_49",0.0,0.0,7.0
21,e1079,"V007_47_arr, V007_47",0.0,0.0,1.0
21,e1080,"V007_48, V007_48_dep",0.0,0.0,2.0
21,e1081,"V007_48, V007_49",0.0,0.0,8.0
21,e1082,"V006_47_arr, V006_47",0.0,0.0,1.0
21,e1083,"V006_48, V006_48_dep",0.0,0.0,4.0
21,e1084,"V006_48, V006_49",0.0,0.0,8.0
21,e1085,"V005_47_dep, V003_71_arr",0.0,0.0,4.0
21,e1086,"V005_47_dep, V004_75_arr",0.0,0.0,5.0
21,e1087,"V005_47_arr, V005_47",0.0,0.0,3.0
21,e1088,"V005_48, V005_48_dep",0.0,0.0,2.0
21,e1089,"V005_48, V005_49",0.0,0.0,6.0
21,e1090,"V004_47_dep, V002_56_arr",0.0,0.0,2.0
21,e1091,"V004_47_arr, V004_47",0.0,0.0,1.0
21,e1092,"V004_48, V004_48_dep",0.0,0.0,5.0
21,e1093,"V004_48, V004_49",0.0,0.0,7.0
21,e1094,"V002_48_dep, V006_72_arr",0.0,0.0,3.0
21,e1095,"V002_48_arr, V002_48",0.0,0.0,1.0
21,e1096,"V002_49, V002_49_dep",0.0,0.0,5.0
21,e1097,"V002_49, V002_50",0.0,0.0,7.0
21,e1098,"V003_48_dep, V007_92_arr",0.0,0.0,5.0
21,e1099,"V003_48_arr, V003_48",0.0,0.0,2.0
21,e1100,"V003_49, V003_49_dep",0.0,0.0,1.0
21,e1101,"V003_49, V003_50",0.0,0.0,7.0
21,e1102,"V007_48_arr, V007_48",0.0,0.0,1.0
21,e1103,"V007_49, V007_49_dep",0.0,0.0,2.0
21,e1104,"V007_49, V007_50",0.0,0.0,8.0
21,e1105,"V006_48_arr, V006_48",0.0,0.0,1.0
21,e1106,"V006_49, V006_49_dep",0.0,0.0,4.0
21,e1107,"V006_49, V006_50",0.0,0.0,8.0
21,e1108,"V005_48_dep, V003_72_arr",0.0,0.0,4.0
21,e1109,"V005_48_dep, V004_76_arr",0.0,0.0,5.0
21,e1110,"V005_48_arr, V005_48",0.0,0.0,3.0
21,e1111,"V005_49, V005_49_dep",0.0,0.0,2.0
21,e1112,"V005_49, V005_50",0.0,0.0,6.0
21,e1113,"V004_48_dep, V002_57_arr",0.0,0.0,2.0
21,e1114,"V004_48_arr, V004_48",0.0,0.0,1.0
21,e1115,"V004_49, V004_49_dep",0.0,0.0,5.0
21,e1116,"V004_49, V004_50",0.0,0.0,7.0
21,e1117,"V002_49_dep, V006_73_arr",0.0,0.0,3.0
21,e1118,"V002_49_arr, V002_49",0.0,0.0,1.0
21,e1119,"V002_50, V002_50_dep",0.0,0.0,5.0
21,e1120,"V002_50, V002_51",0.0,0.0,7.0
21,e1121,"V003_49_dep, V007_93_arr",0.0,0.0,5.0
21,e1122,"V003_49_arr, V003_49",0.0,0.0,2.0
21,e1123,"V003_50, V003_50_dep",0.0,0.0,1.0
21,e1124,"V003_50, V003_51",0.0,0.0,7.0
21,e1125,"V007_49_arr, V007_49",0.0,0.0,1.0
21,e1126,"V007_50, V007_50_dep",0.0,0.0,2.0
21,e1127,"V007_50, V007_51",0.0,0.0,8.0
21,e1128,"V006_49_arr, V006_49",0.0,0.0,1.0
21,e1129,"V006_50, V006_50_dep",0.0,0.0,4.0
21,e1130,"V006_50, V006_51",0.0,0.0,8.0
21,e1131,"V005_49_dep, V003_73_arr",0.0,0.0,4.0
21,e1132,"V005_49_dep, V004_77_arr",0.0,0.0,5.0
21,e1133,"V005_49_arr, V005_49",0.0,0.0,3.0
21,e1134,"V005_50, V005_50_dep",0.0,0.0,2.0
21,e1135,"V005_50, V005_51",0.0,0.0,6.0
21,e1136,"V004_49_dep, V002_58_arr",0.0,0.0,2.0
21,e1137,"V004_49_arr, V004_49",0.0,0.0,1.0
21,e1138,"V004_50, V004_50_dep",0.0,0.0,5.0
21,e1139,"V004_50, V004_51",0.0,0.0,7.0
21,e1140,"V002_50_dep, V006_74_arr",0.0,0.0,3.0
21,e1141,"V002_50_arr, V002_50",0.0,0.0,1.0
21,e1142,"V002_51, V002_51_dep",0.0,0.0,5.0
21,e1143,"V002_51, V002_52",0.0,0.0,7.0
21,e1144,"V003_50_dep, V007_94_arr",0.0,0.0,5.0
21,e1145,"V003_50_arr, V003_50",0.0,0.0,2.0
21,e1146,"V003_51, V003_51_dep",0.0,0.0,1.0
21,e1147,"V003_51, V003_52",0.0,0.0,7.0
21,e1148,"V007_50_arr, V007_50",0.0,0.0,1.0
21,e1149,"V007_51, V007_51_dep",0.0,0.0,2.0
21,e1150,"V007_51, V007_52",0.0,0.0,8.0
21,e1151,"V006_50_arr, V006_50",0.0,0.0,1.0
21,e1152,"V006_51, V006_51_dep",0.0,0.0,4.0
21,e1153,"V006_51, V006_52",0.0,0.0,8.0
21,e1154,"V005_50_dep, V003_74_arr",0.0,0.0,4.0
21,e1155,"V005_50_dep, V004_78_arr",0.0,0.0,5.0
21,e1156,"V005_50_arr, V005_50",0.0,0.0,3.0
21,e1157,"V005_51, V005_51_dep",0.0,0.0,2.0
21,e1158,"V005_51, V005_52",0.0,0.0,6.0
21,e1159,"V004_50_dep, V002_59_arr",0.0,0.0,2.0
21,e1160,"V004_50_arr, V004_50",0.0,0.0,1.0
21,e1161,"V004_51, V004_51_dep",0.0,0.0,5.0
21,e1162,"V004_51, V004_52",0.0,0.0,7.0
21,e1163,"V002_51_dep, V006_75_arr",0.0,0.0,3.0
21,e1164,"V002_51_arr, V002_51",0.0,0.0,1.0
21,e1165,"V002_52, V002_52_dep",0.0,0.0,5.0
21,e1166,"V002_52, V002_53",0.0,0.0,7.0
21,e1167,"V003_51_dep, V007_95_arr",0.0,0.0,5.0
21,e1168,"V003_51_arr, V003_51",0.0,0.0,2.0
21,e1169,"V003_52, V003_52_dep",0.0,0.0,1.0
21,e1170,"V003_52, V003_53",0.0,0.0,7.0
21,e1171,"V007_51_arr, V007_51",0.0,0.0,1.0
21,e1172,"V007_52, V007_52_dep",0.0,0.0,2.0
21,e1173,"V007_52, V007_53",0.0,0.0,8.0
21,e1174,"V006_51_arr, V006_51",0.0,0.0,1.0
21,e1175,"V006_52, V006_52_dep",0.0,0.0,4.0
21,e1176,"V006_52, V006_53",0.0,0.0,8.0
21,e1177,"V005_51_dep, V003_75_arr",0.0,0.0,4.0
21,e1178,"V005_51_dep, V004_79_arr",0.0,0.0,5.0
21,e1179,"V005_51_arr, V005_51",0.0,0.0,3.0
21,e1180,"V005_52, V005_52_dep",0.0,0.0,2.0
21,e1181,"V005_52, V005_53",0.0,0.0,6.0
21,e1182,"V004_51_dep, V002_60_arr",0.0,0.0,2.0
21,e1183,"V004_51_arr, V004_51",0.0,0.0,1.0
21,e1184,"V004_52, V004_52_dep",0.0,0.0,5.0
21,e1185,"V004_52, V004_53",0.0,0.0,7.0
21,e1186,"V002_52_dep, V006_76_arr",0.0,0.0,3.0
21,e1187,"V002_52_arr, V002_52",0.0,0.0,1.0
21,e1188,"V002_53, V002_53_dep",0.0,0.0,5.0
21,e1189,"V002_53, V002_54",0.0,0.0,7.0
21,e1190,"V003_52_dep, V007_96_arr",0.0,0.0,5.0
21,e1191,"V003_52_arr, V003_52",0.0,0.0,2.0
21,e1192,"V003_53, V003_53_dep",0.0,0.0,1.0
21,e1193,"V003_53, V003_54",0.0,0.0,7.0
21,e1194,"V007_52_arr, V007_52",0.0,0.0,1.0
21,e1195,"V007_53, V007_53_dep",0.0,0.0,2.0
21,e1196,"V007_53, V007_54",0.0,0.0,8.0
21,e1197,"V006_52_arr, V006_52",0.0,0.0,1.0
21,e1198,"V006_53, V006_53_dep",0.0,0.0,4.0
21,e1199,"V006_53, V006_54",0.0,0.0,8.0
21,e1200,"V005_52_dep, V003_76_arr",0.0,0.0,4.0
21,e1201,"V005_52_dep, V004_80_arr",0.0,0.0,5.0
21,e1202,"V005_52_arr, V005_52",0.0,0.0,3.0
21,e1203,"V005_53, V005_53_dep",0.0,0.0,2.0
21,e1204,"V005_53, V005_54",0.0,0.0,6.0
21,e1205,"V004_52_dep, V002_61_arr",0.0,0.0,2.0
21,e1206,"V004_52_arr, V004_52",4.292893389919778,4.292893389919778,1.0
21,e1207,"V004_53, V004_53_dep",0.0,0.0,5.0
21,e1208,"V004_53, V004_54",0.0,0.0,7.0
21,e1209,"V002_53_dep, V006_77_arr",0.0,0.0,3.0
21,e1210,"V002_53_arr, V002_53",0.0,0.0,1.0
21,e1211,"V002_54, V002_54_dep",0.0,0.0,5.0
21,e1212,"V002_54, V002_55",0.0,0.0,7.0
21,e1213,"V003_53_dep, V007_97_arr",0.0,0.0,5.0
21,e1214,"V003_53_arr, V003_53",0.0,0.0,2.0
21,e1215,"V003_54, V003_54_dep",0.0,0.0,1.0
21,e1216,"V003_54, V003_55",0.0,0.0,7.0
21,e1217,"V007_53_arr, V007_53",0.0,0.0,1.0
21,e1218,"V007_54, V007_54_dep",0.0,0.0,2.0
21,e1219,"V007_54, V007_55",0.0,0.0,8.0
21,e1220,"V006_53_arr, V006_53",0.0,0.0,1.0
21,e1221,"V006_54, V006_54_dep",0.0,0.0,4.0
21,e1222,"V006_54, V006_55",0.0,0.0,8.0
21,e1223,"V005_53_dep, V003_77_arr",0.0,0.0,4.0
21,e1224,"V005_53_dep, V004_81_arr",0.0,0.0,5.0
21,e1225,"V005_53_arr, V005_53",0.0,0.0,3.0
21,e1226,"V005_54, V005_54_dep",0.0,0.0,2.0
21,e1227,"V005_54, V005_55",0.0,0.0,6.0
21,e1228,"V004_53_dep, V002_62_arr",0.0,0.0,2.0
21,e1229,"V004_53_arr, V004_53",0.11664597232490248,0.11664597232490248,1.0
21,e1230,"V004_54, V004_54_dep",0.0,0.0,5.0
21,e1231,"V004_54, V004_55",0.0,0.0,7.0
21,e1232,"V002_54_dep, V006_78_arr",0.0,0.0,3.0
21,e1233,"V002_54_arr, V002_54",0.0,0.0,1.0
21,e1234,"V002_55, V002_55_dep",0.0,0.0,5.0
21,e1235,"V002_55, V002_56",0.0,0.0,7.0
21,e1236,"V003_54_dep, V007_98_arr",0.0,0.0,5.0
21,e1237,"V003_54_arr, V003_54",0.0,0.0,2.0
21,e1238,"V003_55, V003_55_dep",0.0,0.0,1.0
21,e1239,"V003_55, V003_56",0.0,0.0,7.0
21,e1240,"V007_54_arr, V007_54",0.0,0.0,1.0
21,e1241,"V007_55, V007_55_dep",0.0,0.0,2.0
21,e1242,"V007_55, V007_56",0.0,0.0,8.0
21,e1243,"V006_54_arr, V006_54",0.0,0.0,1.0
21,e1244,"V006_55, V006_55_dep",0.0,0.0,4.0
21,e1245,"V006_55, V006_56",0.0,0.0,8.0
21,e1246,"V005_54_dep, V003_78_arr",0.0,0.0,4.0
21,e1247,"V005_54_dep, V004_82_arr",0.0,0.0,5.0
21,e1248,"V005_54_arr, V005_54",0.0,0.0,3.0
21,e1249,"V005_55, V005_55_dep",0.0,0.0,2.0
21,e1250,"V005_55, V005_56",0.0,0.0,6.0
21,e1251,"V004_54_dep, V002_63_arr",0.0,0.0,2.0
21,e1252,"V004_54_arr, V004_54",0.0,0.0,1.0
21,e1253,"V004_55, V004_55_dep",0.0,0.0,5.0
21,e1254,"V004_55, V004_56",0.0,0.0,7.0
21,e1255,"V002_55_dep, V006_79_arr",0.0,0.0,3.0
21,e1256,"V002_55_arr, V002_55",0.0,0.0,1.0
21,e1257,"V002_56, V002_56_dep",0.0,0.0,5.0
21,e1258,"V002_56, V002_57",0.0,0.0,7.0
21,e1259,"V003_55_dep, V007_99_arr",0.0,0.0,5.0
21,e1260,"V003_55_arr, V003_55",0.0,0.0,2.0
21,e1261,"V003_56, V003_56_dep",0.0,0.0,1.0
21,e1262,"V003_56, V003_57",0.0,0.0,7.0
21,e1263,"V007_55_arr, V007_55",0.0,0.0,1.0
21,e1264,"V007_56, V007_56_dep",0.0,0.0,2.0
21,e1265,"V007_56, V007_57",0.0,0.0,8.0
21,e1266,"V006_55_arr, V006_55",0.0,0.0,1.0
